,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
Currency,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,1.3209,82.935,6.8848,7.7793,13320.0,64.49,109.77,1134.38,152.285,2415.0,4.399,1.4251,49.766999999999996,104.805,1.3926,34.36,30.267,22720.0,1.3272,82.945,6.8882,7.781000000000001,13320.0,64.542,110.64,1139.79,153.215,2426.0,4.399,1.4267,49.86,104.805,1.3968,34.42,30.369,22725.0,1.3173,82.245,6.8807,7.7749,13320.0,64.41,109.64,1126.08,152.265,2415.0,4.399,1.4162,49.672,104.805,1.3916,34.31,30.125,22675.0,1.3188,82.815,6.8808,7.7759,13320.0,64.53699999999999,110.25,1134.71,152.615,2419.0,4.399,1.4192,49.858999999999995,104.805,1.3968,34.38,30.353,22720.0
2017-04-25,1.3271,83.65,6.8847,7.7797,13277.5,64.33,111.09,1128.23,151.925,2422.5,4.3715,1.4386,49.669,104.725,1.3940000000000001,34.44,30.141,22765.0,1.3296,83.69,6.8891,7.785,13305.5,64.425,111.19,1137.45,152.825,2422.5,4.3945,1.4409,49.806999999999995,104.825,1.3954,34.45,30.269000000000002,22765.0,1.3196,82.49,6.8809,7.7782,13277.5,64.215,109.58,1124.26,151.925,2417.5,4.368,1.4247,49.593,104.725,1.3907,34.32,30.024,22705.0,1.3201,82.98,6.8863,7.7786,13302.5,64.425,109.77,1134.38,152.175,2418.5,4.3945,1.4253,49.806999999999995,104.775,1.3932,34.36,30.268,22705.0
2017-04-26,1.3379,84.225,6.8926,7.7804,13285.0,64.13,111.06,1133.03,152.2,2419.5,4.3475,1.4511,49.943999999999996,104.625,1.3962,34.48,30.125,22741.5,1.3419999999999999,84.595,6.8928,7.7829,13287.0,64.33,111.8,1137.39,152.7,2423.5,4.3675,1.4559,50.011,104.675,1.3995,34.55,30.180999999999997,22780.5,1.3239,82.445,6.8829,7.7786,13272.0,63.94,110.88,1121.9,152.1,2419.5,4.3465,1.4381,49.583999999999996,104.575,1.392,34.39,29.916,22697.5,1.3276,82.445,6.8833,7.7797,13279.0,64.32,111.11,1128.23,152.3,2419.5,4.3675,1.4385,49.675,104.675,1.3940000000000001,34.42,30.142,22779.5
2017-04-27,1.3397,82.295,6.8979,7.781000000000001,13314.0,64.115,111.27,1131.65,152.33,2419.0,4.3465,1.4539,50.035,104.75,1.3969,34.6,30.163,22732.0,1.3447,84.245,6.9009,7.7827,13317.0,64.175,111.61,1136.48,152.63,2421.0,4.3555,1.4605,50.214,104.9,1.3993,34.65,30.24,22751.0,1.3347,82.215,6.8921,7.7786,13286.0,63.985,111.0,1128.45,152.28,2418.0,4.3415,1.4447,49.755,104.62,1.3945,34.44,30.055,22702.0,1.3386,84.225,6.8939,7.7802,13286.0,64.065,111.06,1133.04,152.43,2420.0,4.3445,1.4511,49.875,104.9,1.3962,34.49,30.136,22739.0
2017-04-28,1.3354,81.86,6.8935,7.7784,13329.0,64.29,111.55,1137.88,152.435,2417.0,4.341,1.4561,50.211999999999996,104.725,1.3969999999999998,34.59,30.186999999999998,22743.5,1.3434,82.67,6.9016,7.7821,13340.0,64.4,111.72,1141.36,152.635,2421.0,4.356,1.4599,50.265,104.825,1.3984,34.67,30.293000000000003,22743.5,1.3343,81.86,6.8903,7.7766,13317.0,64.13,111.06,1129.21,152.285,2417.0,4.337,1.4511,49.96,104.725,1.3946,34.55,30.1,22693.5,1.3384,82.67,6.8956,7.7814,13317.0,64.13,111.25,1131.65,152.285,2418.0,4.343999999999999,1.454,50.025,104.825,1.3968,34.58,30.186999999999998,22729.5
2017-05-01,1.3288,82.245,6.8935,7.7786,13329.0,64.255,111.84,1137.6,152.435,2416.0,4.341,1.4478,50.145,104.7,1.3967,34.6,30.21,22750.0,1.3399,83.435,6.8935,7.779,13329.0,64.285,111.93,1140.08,152.435,2420.0,4.341,1.4598,50.278,104.75,1.3982,34.63,30.291,22775.0,1.3257,82.225,6.8935,7.7767,13329.0,64.255,111.19,1135.51,152.435,2416.0,4.341,1.4446,50.086999999999996,104.7,1.3951,34.55,30.17,22750.0,1.3399,82.225,6.8935,7.7777,13329.0,64.285,111.3,1137.74,152.435,2418.0,4.341,1.4562,50.12,104.75,1.3968,34.59,30.217,22770.0
2017-05-02,1.327,82.445,6.896,7.7812,13311.5,64.165,111.98,1129.2,151.995,2415.5,4.328,1.442,49.998999999999995,104.76,1.3938,34.47,30.052,22750.0,1.3316,82.565,6.8985,7.7827,13326.5,64.25,112.33,1137.89,152.425,2418.5,4.337,1.4488,50.207,104.84,1.3974,34.63,30.254,22750.0,1.3230000000000002,82.215,6.891,7.7777,13296.5,64.125,111.78,1127.15,151.945,2415.5,4.3275,1.4402,49.955,104.6,1.3926,34.44,29.935,22750.0,1.3283,82.245,6.891,7.7787,13326.5,64.14699999999999,111.86,1137.6,152.295,2418.5,4.337,1.4479,50.15,104.84,1.3971,34.59,30.22,22750.0
2017-05-03,1.3472,82.67,6.8989,7.782,13305.5,64.165,112.75,1133.95,152.355,2416.0,4.319,1.4539,49.99,104.65,1.3975,34.55,30.053,22742.5,1.3477,83.14,6.899,7.7823,13312.5,64.2,112.8,1134.48,153.075,2420.0,4.324,1.4564,50.06100000000001,104.87,1.3977,34.58,30.099,22742.5,1.3247,81.83,6.8907,7.7801,13291.5,64.115,111.95,1128.36,152.355,2416.0,4.312,1.4349,49.879,104.65,1.3916,34.4,29.895,22702.5,1.3262,82.49,6.8966,7.7809,13292.5,64.14,112.0,1129.2,152.445,2418.0,4.324,1.4415,49.989,104.75,1.3934,34.47,30.061999999999998,22742.5
2017-05-04,1.3497,81.575,6.8962,7.7824,13327.5,64.215,112.46,1135.6,152.5,2419.5,4.3275,1.4558,49.885,104.8,1.4005,34.63,30.133000000000003,22750.0,1.3545,82.745,6.8988,7.7828,13333.5,64.25,113.05,1137.08,152.78,2419.5,4.3315,1.4624,50.025,104.88,1.4022,34.69,30.203000000000003,22758.0,1.3452,81.575,6.8901,7.7805,13316.5,64.18,112.3,1129.69,152.15,2416.5,4.3205,1.4503,49.8,104.8,1.3961,34.52,30.026,22712.0,1.3472,82.705,6.8968,7.7819,13316.5,64.195,112.74,1133.95,152.15,2418.5,4.3205,1.4539,49.968999999999994,104.88,1.3975,34.55,30.066999999999997,22720.0
2017-05-05,1.3475,81.555,6.9031,7.784,13330.0,64.315,112.72,1135.71,152.5,2413.0,4.3375,1.4457,49.843999999999994,104.75,1.4048,34.67,30.2,22732.5,1.3579,82.745,6.9032,7.7847,13348.0,64.395,112.83,1142.13,153.11,2417.0,4.3395,1.4577,50.01,104.88,1.4065,34.75,30.339000000000002,22738.5,1.3461,81.555,6.8937,7.782,13328.0,64.235,112.08,1135.53,152.29,2413.0,4.3325,1.4426,49.79600000000001,104.75,1.3999,34.56,30.11,22699.5,1.3497,81.615,6.8937,7.7823,13333.0,64.235,112.45,1135.6,152.83,2415.0,4.3325,1.4558,49.84,104.88,1.4009,34.62,30.155,22738.5
2017-05-08,1.3537,81.55,6.9045,7.7842,13309.5,64.36,113.25,1133.69,152.53,2410.0,4.3365,1.4478,49.926,104.815,1.4057,34.65,30.164,22730.0,1.3556,81.65,6.9067,7.7851,13332.5,64.385,113.31,1138.15,153.33,2414.0,4.3375,1.452,49.981,104.915,1.4069,34.74,30.243000000000002,22780.0,1.3463,80.59,6.8991,7.7828,13302.5,64.21,112.38,1130.34,152.36,2410.0,4.3315,1.4392,49.81,104.805,1.4023,34.58,30.075,22730.0,1.3481,81.63,6.8993,7.7835,13327.5,64.26,112.98,1135.15,152.68,2411.0,4.3375,1.4434,49.85,104.915,1.4048,34.66,30.175,22780.0
2017-05-09,1.3615,81.365,6.9074,7.7838,13350.0,64.68,113.98,1139.15,152.585,2410.0,4.3469999999999995,1.4499,50.01,104.885,1.4116,34.785,30.247,22732.5,1.3645,81.575,6.9095,7.785,13353.0,64.705,114.33,1140.73,153.135,2416.0,4.348,1.4537,50.077,104.895,1.4129,34.835,30.339000000000002,22737.5,1.351,80.525,6.9052,7.7832,13315.0,64.44,113.11,1133.06,152.535,2410.0,4.336,1.4436,49.824,104.795,1.4052,34.625,30.105,22700.5,1.3537,81.555,6.9075,7.784,13315.0,64.44,113.25,1133.69,152.735,2411.0,4.336,1.4478,49.869,104.895,1.406,34.645,30.17,22735.5
2017-05-10,1.3571,81.6,6.9032,7.7864,13357.5,64.615,114.28,1132.05,152.585,2413.5,4.3469999999999995,1.4405,49.946000000000005,104.8,1.4106,34.77,30.258000000000003,22740.0,1.3636,81.6,6.9094,7.7874,13364.5,64.694,114.36,1139.53,152.585,2416.5,4.3469999999999995,1.4518,50.052,104.9,1.4119,34.82,30.313000000000002,22740.0,1.3525,81.44,6.897,7.7834,13341.5,64.555,113.62,1131.47,152.585,2410.5,4.3469999999999995,1.4382,49.864,104.75,1.409,34.71,30.145,22699.0,1.3625,81.48,6.9071,7.7838,13341.5,64.694,113.98,1139.15,152.585,2411.5,4.3469999999999995,1.4497,49.909,104.9,1.411,34.77,30.311,22737.0
2017-05-11,1.3552,81.425,6.9036,7.7893,13357.5,64.405,113.86,1124.41,152.585,2413.0,4.3485,1.4601,49.913000000000004,104.7,1.4073,34.71,30.12,22724.5,1.3644,81.715,6.9081,7.7918,13357.5,64.595,114.39,1134.95,152.585,2413.0,4.3535,1.4671,49.98,104.85,1.4134,34.83,30.27,22728.5,1.354,80.575,6.9016,7.7852,13357.5,64.35,113.47,1123.58,152.585,2410.0,4.3415,1.4394,49.755,104.7,1.4072,34.68,30.093000000000004,22692.5,1.3573,81.325,6.9035,7.7858,13357.5,64.595,114.31,1132.06,152.585,2411.0,4.3485,1.4394,49.965,104.85,1.4107,34.76,30.258000000000003,22726.5
2017-05-12,1.3539,81.425,6.8994,7.7937,13329.5,64.243,113.34,1123.41,152.6,2413.0,4.3455,1.4569,49.676,104.775,1.4040000000000001,34.66,30.191,22691.0,1.3572,81.525,6.907,7.7943,13347.5,64.377,113.97,1130.65,152.8,2413.0,4.3491,1.465,49.912,104.865,1.4098,34.76,30.223000000000003,22725.0,1.347,81.425,6.8994,7.7885,13319.5,64.243,113.19,1121.99,152.4,2410.0,4.3415,1.4552,49.57899999999999,104.775,1.4034,34.62,30.095,22655.0,1.3552,81.425,6.9013,7.789,13337.5,64.305,113.86,1124.41,152.7,2411.0,4.3415,1.4598,49.79,104.865,1.4076,34.69,30.133000000000003,22725.0
2017-05-15,1.349,81.405,6.893,7.7878,13304.0,64.065,113.78,1118.12,152.6,2412.0,4.3275,1.4531,49.7,104.8,1.3978,34.55,30.046,22681.0,1.3539,81.655,6.9032,7.7952,13321.0,64.18,113.86,1128.04,152.8,2414.0,4.3465,1.4619,49.77,104.88,1.4047,34.69,30.209,22723.0,1.3425,80.575,6.893,7.7852,13298.0,64.025,113.11,1115.64,152.5,2410.0,4.3275,1.4452,49.583,104.8,1.3969,34.5,29.986,22651.0,1.3526,81.425,6.9002,7.7943,13316.0,64.13,113.19,1123.37,152.7,2411.0,4.3465,1.4607,49.718,104.88,1.4044,34.65,30.159000000000002,22693.0
2017-05-16,1.3465,81.36,6.8867,7.7882,13300.5,64.045,113.12,1116.06,152.455,2420.0,4.3215,1.4528,49.69,104.85,1.3951,34.47,30.105999999999998,22650.0,1.3524,81.47,6.8964,7.79,13308.5,64.165,113.8,1120.33,153.305,2424.0,4.3255,1.4573,49.778999999999996,104.95,1.399,34.57,30.163,22733.0,1.3438,80.67,6.8845,7.7828,13294.5,64.04,112.91,1113.95,152.455,2410.0,4.3115,1.4479,49.571000000000005,104.85,1.3938,34.43,30.015,22650.0,1.3489,80.77,6.8926,7.7873,13294.5,64.075,113.78,1118.11,153.105,2411.0,4.3255,1.4528,49.7,104.95,1.3983,34.54,30.055,22733.0
2017-05-17,1.3458,80.795,6.8819,7.7854,13323.5,64.13,110.82,1123.06,152.7,2419.0,4.323,1.4407,49.75,104.825,1.3901,34.48,30.134,22675.0,1.3539,81.395,6.8963,7.7893,13323.5,64.175,113.14,1123.26,152.9,2421.0,4.323,1.4541,49.824,104.825,1.3961,34.56,30.221,22729.0,1.3432,80.675,6.8819,7.7847,13281.5,63.99,110.78,1115.07,152.45,2413.0,4.312,1.4392,49.57,104.825,1.3895,34.43,30.055,22675.0,1.3469,81.395,6.8887,7.7881,13286.5,64.0,113.13,1116.07,152.65,2421.0,4.317,1.4528,49.678999999999995,104.825,1.3947,34.48,30.101,22725.0
2017-05-18,1.3479,80.685,6.8892,7.7818,13355.5,64.88,111.5,1129.19,152.53,2420.0,4.3275,1.4495,49.794,104.815,1.3926,34.52,30.215,22700.0,1.3501,81.405,6.8968,7.7867,13357.5,64.92,111.73,1134.39,153.1,2424.0,4.3295,1.4522,50.147,104.855,1.395,34.59,30.389,22716.0,1.339,80.685,6.8848,7.7815,13327.5,64.327,110.23,1122.56,152.53,2416.0,4.3175,1.4382,49.675,104.795,1.3887,34.43,30.107,22671.0,1.3458,81.405,6.8849,7.7857,13337.5,64.4,110.83,1123.06,152.83,2420.0,4.3215,1.4405,49.755,104.795,1.39,34.48,30.154,22680.0
2017-05-19,1.3402,80.755,6.885,7.7832,13335.0,64.565,111.28,1117.62,152.335,2419.0,4.3215,1.4436,49.646,104.795,1.385,34.33,30.006,22650.0,1.3503,80.785,6.8974,7.7842,13420.0,65.025,111.7,1131.97,153.455,2423.0,4.3325,1.4535,49.997,104.905,1.3937,34.57,30.331,22760.0,1.3388,80.595,6.8848,7.7801,13315.0,64.565,111.03,1115.76,152.335,2419.0,4.316,1.4405,49.614,104.795,1.3837,34.28,29.703000000000003,22650.0,1.3477,80.695,6.89,7.7816,13395.0,64.725,111.48,1129.19,153.255,2423.0,4.3305,1.4495,49.803999999999995,104.855,1.3927,34.51,30.276,22760.0
2017-05-22,1.3376,80.72,6.8864,7.785,13302.5,64.51,111.3,1116.04,152.77,2419.0,4.3045,1.4294,49.748999999999995,104.825,1.3861,34.31,29.98,22712.5,1.3459999999999999,80.84,6.896,7.787999999999999,13308.5,64.655,111.62,1119.9,153.14,2422.0,4.3215,1.4455,49.842,104.925,1.3888,34.43,30.06,22783.5,1.3353,80.63,6.8835,7.782,13282.5,64.46,110.89,1114.48,151.92,2417.0,4.3025,1.4286,49.617,104.765,1.3847,34.25,29.884,22712.5,1.3412,80.8,6.8865,7.7834,13292.5,64.53,111.33,1118.15,152.84,2422.0,4.3215,1.4415,49.666000000000004,104.925,1.3864,34.28,29.993000000000002,22782.5
2017-05-23,1.3372,80.73,6.89,7.787999999999999,13302.5,64.895,111.78,1125.46,152.64,2417.0,4.2935,1.4261,49.843999999999994,104.835,1.3904,34.44,30.151,22700.0,1.34,80.83,6.8941,7.7888,13310.5,64.92,111.86,1126.47,153.36,2424.0,4.3015,1.4308,50.016000000000005,104.935,1.391,34.46,30.215,22750.0,1.3302,80.61,6.8818,7.7846,13287.5,64.655,110.86,1115.4,152.64,2417.0,4.2925,1.4186,49.727,104.835,1.3853,34.29,29.965,22678.0,1.3375,80.73,6.8848,7.7852,13288.5,64.685,111.31,1116.03,152.81,2424.0,4.3015,1.4294,49.766999999999996,104.935,1.3865,34.32,29.994,22678.0
2017-05-24,1.3325,80.71,6.8899,7.7889,13308.5,64.77,111.5,1119.23,152.575,2416.0,4.293,1.4188,49.983000000000004,104.845,1.3845,34.34,30.171999999999997,22662.5,1.3439,80.88,6.8959,7.79,13321.5,64.97,112.12,1128.81,153.445,2420.0,4.305,1.431,50.081,104.935,1.3919,34.5,30.250999999999998,22750.5,1.3315,80.64,6.8895,7.7866,13306.5,64.715,111.46,1118.9,152.575,2416.0,4.292,1.416,49.821000000000005,104.835,1.3839,34.32,30.089000000000002,22662.5,1.3376,80.82,6.8896,7.7877,13306.5,64.93,111.76,1125.46,153.195,2420.0,4.298,1.4261,49.846000000000004,104.935,1.3903,34.43,30.159000000000002,22745.5
2017-05-25,1.3416,80.795,6.8689,7.7914,13308.5,64.555,111.83,1120.36,152.445,2410.5,4.2785,1.4239,49.818999999999996,104.79,1.3866,34.14,30.076,22675.0,1.3429,80.805,6.8899,7.792000000000001,13308.5,64.65,111.95,1122.51,153.615,2414.5,4.2895,1.4255,49.974,104.89,1.3874,34.37,30.171999999999997,22738.0,1.3305,80.625,6.8654,7.7861,13308.5,64.48,111.47,1116.31,152.445,2410.5,4.2715,1.4172,49.781000000000006,104.78,1.3821,34.09,29.984,22670.0,1.3332,80.755,6.8899,7.7888,13308.5,64.578,111.48,1119.23,153.415,2414.5,4.2895,1.4198,49.974,104.89,1.3843,34.33,30.116,22700.0
2017-05-26,1.3428,80.775,6.8556,7.7932,13294.5,64.51,111.34,1118.84,152.38,2409.0,4.2685,1.4161,49.777,104.8,1.3818,34.05,30.111,22725.0,1.3474,80.795,6.8703,7.7954,13300.5,64.63,111.89,1122.65,153.68,2413.0,4.2785,1.4274,49.965,104.91,1.3872,34.2,30.226,22775.0,1.3396,80.715,6.849,7.7912,13288.5,64.425,110.89,1115.76,152.38,2408.0,4.2675,1.4129,49.72,104.8,1.3804,34.01,30.024,22720.0,1.3412,80.795,6.8703,7.7916,13300.5,64.565,111.86,1120.36,153.35,2413.0,4.2765,1.4240000000000002,49.833999999999996,104.91,1.3864,34.14,30.139,22720.0
2017-05-29,1.344,80.755,6.8556,7.7939,13321.5,64.54,111.26,1122.05,152.8,2400.0,4.272,1.4169999999999998,49.818999999999996,104.8,1.3863,34.11,30.198,22741.0,1.3471,80.845,6.8556,7.795,13322.5,64.595,111.48,1123.12,153.05,2407.0,4.276,1.4211,49.861999999999995,104.8,1.3865,34.14,30.234,22742.0,1.3422,80.625,6.8556,7.7919,13296.5,64.455,111.16,1118.4,152.45,2400.0,4.2675,1.4102,49.696000000000005,104.8,1.3816,34.02,30.081,22636.0,1.3459999999999999,80.775,6.8556,7.7927,13296.5,64.485,111.32,1119.04,152.95,2406.0,4.2685,1.4182,49.76,104.8,1.3816,34.05,30.11,22701.0
2017-05-30,1.3395,80.735,6.8556,7.792999999999999,13323.5,64.635,110.85,1124.49,152.63,2406.0,4.2825,1.4092,49.812,104.825,1.3844,34.125,30.179000000000002,22725.0,1.3486,80.855,6.8556,7.7946,13338.5,64.707,111.35,1126.9,153.28,2412.0,4.2845,1.4217,49.943000000000005,104.925,1.389,34.205,30.253,22762.0,1.3379,80.655,6.8556,7.7922,13319.5,64.605,110.67,1121.76,152.63,2405.0,4.272,1.4075,49.736999999999995,104.815,1.3838,34.085,30.078000000000003,22700.0,1.3437,80.755,6.8556,7.7938,13320.5,64.645,111.27,1122.06,153.03,2411.0,4.272,1.4169999999999998,49.852,104.925,1.3868,34.115,30.2,22715.0
2017-05-31,1.3458,80.805,6.8101,7.792000000000001,13322.5,64.51,110.78,1119.65,152.67,2407.0,4.281000000000001,1.4116,49.776,104.81,1.3834,34.04,30.096,22715.0,1.3471,80.895,6.8529,7.7945,13323.5,64.605,111.25,1125.16,153.17,2411.0,4.284,1.4132,49.871,104.93,1.3865,34.15,30.233,22716.0,1.3372,80.675,6.8101,7.7862,13310.5,64.46,110.47,1117.56,152.52,2396.0,4.276,1.4037,49.699,104.81,1.3818,34.01,30.035,22680.0,1.3397,80.805,6.8528,7.7932,13311.5,64.605,110.86,1124.49,152.97,2400.0,4.283,1.4092,49.83,104.93,1.3841,34.14,30.178,22685.0
2017-06-01,1.3561,80.855,6.8078,7.7914,13322.5,64.47800000000001,111.36,1122.13,152.42,2403.0,4.288,1.4164,49.795,104.755,1.3864,34.15,30.107,22710.0,1.3567,80.885,6.812,7.7934,13322.5,64.598,111.48,1124.22,153.52,2409.0,4.2905,1.4169999999999998,49.855,104.965,1.3875,34.21,30.186,22715.0,1.3412,80.675,6.7878,7.7876,13322.5,64.433,110.67,1118.4,152.42,2403.0,4.281000000000001,1.4102,49.636,104.755,1.3828,34.0,30.026,22670.0,1.3463,80.805,6.8056,7.7918,13322.5,64.525,110.77,1119.65,152.87,2409.0,4.281000000000001,1.4112,49.785,104.845,1.3835,34.04,30.095,22670.0
2017-06-02,1.3430000000000002,80.845,6.8117,7.7885,13304.0,64.415,110.42,1118.39,152.29,2400.5,4.2805,1.4003,49.355,104.7,1.3807,34.045,30.115,22715.0,1.357,80.865,6.8242,7.7938,13314.0,64.52,111.72,1124.51,153.69,2406.5,4.2885,1.4167,49.795,104.91,1.3872,34.245,30.223000000000003,22751.0,1.3428,80.785,6.8045,7.7885,13301.0,64.345,110.31,1117.77,152.29,2399.5,4.2785,1.3987,49.32,104.7,1.3801,34.025,30.06,22710.0,1.3568,80.835,6.8052,7.7915,13301.0,64.345,111.34,1122.13,153.34,2406.5,4.2885,1.4163,49.79,104.9,1.3868,34.155,30.129,22751.0
2017-06-05,1.3357,80.815,6.803999999999999,7.7923,13286.0,64.35,110.47,1118.31,152.44,2401.5,4.2635,1.4009,49.368,104.74,1.3817,34.01,30.075,22715.0,1.3489,80.915,6.8059,7.7927,13291.0,64.4,110.73,1120.93,153.29,2405.5,4.2685,1.4059,49.51,104.74,1.3832,34.11,30.113000000000003,22732.0,1.3334,80.605,6.7973,7.7885,13276.0,64.29,110.25,1115.78,152.44,2398.5,4.2625,1.3980000000000001,49.335,104.71,1.3783,33.93,29.995,22695.0,1.3451,80.855,6.7986,7.7889,13291.0,64.32,110.36,1118.35,153.19,2405.5,4.2665,1.4003,49.51,104.71,1.3803,34.05,30.113000000000003,22715.0
2017-06-06,1.3318,80.825,6.7953,7.7939,13298.0,64.43,109.41,1118.08,152.7,2387.0,4.2665,1.3918,49.458,104.85,1.3797,33.95,30.088,22725.0,1.3413,80.855,6.8037,7.7949,13298.0,64.485,110.52,1122.54,153.05,2389.0,4.2695,1.4035,49.559,104.86,1.3826,34.06,30.149,22746.0,1.3291,80.695,6.7926,7.7912,13276.0,64.315,109.2,1115.49,152.5,2385.0,4.2565,1.3877,49.31,104.6,1.3784,33.92,30.005,22705.0,1.3359,80.815,6.8037,7.7919,13286.0,64.34,110.44,1118.32,152.7,2387.0,4.2615,1.401,49.409,104.6,1.3819,34.0,30.093000000000004,22725.0
2017-06-07,1.3244,80.895,6.7957,7.7947,13304.0,64.435,109.81,1124.28,152.18,2396.5,4.2605,1.3899,49.489,104.84,1.3823,34.03,30.171999999999997,22725.0,1.3337,80.905,6.7979,7.795,13311.0,64.535,109.91,1126.0,153.07,2406.5,4.2715,1.395,49.593,104.91,1.3833,34.06,30.191,22735.0,1.3213,80.705,6.7862,7.7927,13301.0,64.315,109.11,1117.93,151.97,2388.5,4.2605,1.3869,49.449,104.84,1.3787,33.92,30.026,22695.0,1.3321,80.825,6.7863,7.7938,13306.0,64.515,109.44,1118.07,152.77,2400.5,4.2645,1.3923,49.55,104.91,1.38,33.96,30.098000000000003,22705.0
2017-06-08,1.3252,80.905,6.8003,7.7975,13298.0,64.25,110.0,1121.95,151.985,2393.5,4.2685,1.3858,49.52,104.84,1.3805,34.08,30.101999999999997,22690.0,1.3294,80.915,6.8014,7.7977,13322.0,64.43,110.42,1128.01,152.585,2401.5,4.269,1.3914,49.61,104.95,1.3842,34.1,30.19,22705.0,1.3236,80.715,6.7938,7.7935,13292.0,64.208,109.39,1121.86,151.985,2391.5,4.2615,1.3841,49.441,104.84,1.38,34.0,30.024,22661.0,1.3249,80.895,6.7964,7.7946,13317.0,64.41,109.83,1124.29,152.585,2393.5,4.2625,1.3899,49.479,104.95,1.3823,34.06,30.154,22665.0
2017-06-09,1.3279,80.905,6.797999999999999,7.7972,13291.5,64.245,110.34,1125.3,152.415,2400.0,4.265,1.3868,49.53,104.8,1.3844,34.065,30.101999999999997,22687.5,1.3306,80.905,6.8041,7.7987,13306.5,64.34,110.81,1126.02,153.435,2400.0,4.2725,1.391,49.574,104.91,1.3855,34.125,30.186,22700.5,1.3244,80.825,6.7955,7.7943,13284.5,64.167,109.75,1119.57,152.415,2383.0,4.2605,1.3849,49.431999999999995,104.8,1.3801,34.015,30.026,22662.5,1.3253,80.905,6.7961,7.7979,13301.5,64.275,110.0,1121.95,153.285,2385.0,4.2695,1.3862,49.489,104.91,1.3801,34.075,30.13,22700.5
2017-06-12,1.3259999999999998,80.7,6.7982,7.7992,13298.0,64.48,109.94,1130.97,152.16,2376.0,4.265,1.3889,49.593999999999994,104.7,1.3844,34.05,30.171999999999997,22692.5,1.3298,80.97,6.7996,7.8007,13299.0,64.49,110.44,1133.26,153.34,2379.0,4.265,1.3947,49.656000000000006,104.91,1.3855,34.1,30.283,22698.5,1.3246,80.7,6.7948,7.7956,13281.0,64.32,109.61,1123.61,152.16,2376.0,4.265,1.3852,49.455,104.65,1.3826,34.0,30.085,22657.5,1.3275,80.97,6.795,7.797000000000001,13281.0,64.35,110.36,1125.36,153.19,2379.0,4.265,1.3881,49.455,104.91,1.3849,34.06,30.165,22657.5
2017-06-13,1.3267,80.845,6.7991,7.7976,13291.5,64.345,110.07,1127.73,152.55,2377.5,4.2625,1.3848,49.533,104.815,1.3811,33.915,30.219,22692.5,1.3293,80.875,6.7995,7.8,13296.5,64.515,110.28,1131.59,153.35,2379.5,4.2665,1.3905,49.6,104.925,1.3848,34.085,30.281,22712.5,1.3216,80.675,6.7965,7.7975,13288.5,64.345,109.82,1126.65,152.55,2377.5,4.2585,1.383,49.477,104.815,1.38,33.885,30.125,22659.5,1.3258,80.745,6.797000000000001,7.7995,13296.5,64.455,109.95,1130.97,153.25,2379.5,4.2665,1.3893,49.6,104.925,1.3840000000000001,34.055,30.248,22692.5
2017-06-14,1.3179,80.84,6.7916,7.797999999999999,13282.5,64.235,109.58,1119.93,152.72,2374.0,4.258,1.3757,49.523,104.805,1.3756,33.91,30.171,22705.0,1.3279,80.96,6.8007,7.8014,13290.5,64.367,110.36,1128.31,153.27,2378.0,4.263999999999999,1.39,49.55,104.865,1.3824,33.96,30.271,22710.0,1.3094,80.67,6.7886,7.7965,13282.5,64.235,108.83,1116.3,152.57,2373.0,4.258,1.3659999999999999,49.4,104.805,1.3706,33.81,30.035,22677.0,1.3269,80.88,6.7988,7.797999999999999,13287.5,64.335,110.06,1127.73,152.92,2378.0,4.262,1.3854,49.544,104.865,1.3812,33.91,30.223000000000003,22695.0
2017-06-15,1.3195,80.795,6.8079,7.8017,13286.0,64.565,110.94,1130.84,152.91,2368.5,4.2675,1.3874,49.835,104.815,1.3837,33.97,30.27,22690.0,1.3217,80.885,6.8079,7.8029,13286.0,64.62,111.0,1132.59,153.43,2373.5,4.2675,1.3923,49.905,104.915,1.3845,34.03,30.432,22720.0,1.3101,80.625,6.7896,7.7972,13272.0,64.26,109.28,1118.81,152.91,2368.5,4.2505,1.3754,49.42,104.815,1.3738,33.82,30.105999999999998,22671.0,1.3184,80.845,6.7896,7.7975,13277.0,64.295,109.56,1119.93,153.23,2370.5,4.2555,1.3781,49.504,104.915,1.3754,33.9,30.168000000000003,22710.0
