,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2009-06-17,3904.1,,,2810.12,18084.6,2024.96,,4356.15,9840.85,1391.17,,2342.92,,,2778.04,2061.43,,7075.93,,586.14,,,8497.18,1808.06,1455.89,910.71,,459.37,3943.9,,,2813.61,18255.13,2034.32,,4517.8,9845.52,1397.21,,2348.21,,,2786.15,2062.95,,7081.45,,599.61,,,8602.99,1824.2,1470.11,918.44,,459.37,3874.8,,,2744.22,17833.77,2009.43,,4332.8,9705.73,1384.13,,2292.41,,,2768.36,2051.89,,6874.43,,585.29,,,8421.46,1785.34,1439.38,903.78,,459.37,3943.8,,,2771.52,17984.83,2029.95,,4515.35,9705.73,1391.97,,2292.41,,,2786.15,2062.95,,6874.43,,588.89,,,8504.36,1799.22,1449.0,911.89,,459.37,1468663552.0,,,11078400000.0,0.0,5822729728.0,,339447008.0,0.0,456091008.0,,26586948.0,,,28616836.0,9825189.0,,0.0,,3274336000.0,,,0.0,713741056.0,300641280.0,0.0,,0.0
2009-06-18,3892.1,,,2853.9,17776.66,1950.99,,4251.4,9703.72,1375.76,,2403.97,,,2798.24,2045.44,,7051.77,,570.43,,,8555.6,1807.72,1453.8,918.37,,464.18,3921.4,,,2855.41,18069.76,2025.12,,4375.3,9778.35,1396.75,,2417.75,,,2800.86,2061.43,,7142.96,,588.89,,,8634.28,1816.6,1464.04,921.93,,464.18,3871.5,,,2810.85,17655.82,1940.32,,4222.15,9649.83,1371.38,,2342.92,,,2778.04,2045.12,,7026.73,,566.5,,,8438.61,1795.74,1445.31,907.94,,464.18,3896.1,,,2812.99,17955.68,2024.65,,4352.95,9778.35,1390.22,,2342.92,,,2778.04,2061.43,,7093.24,,587.18,,,8496.73,1809.04,1456.14,910.86,,464.18,1536273536.0,,,13884300288.0,0.0,8356996096.0,,373404992.0,0.0,502153984.0,,46808556.0,,,38480888.0,9772434.0,,0.0,,3061029888.0,,,0.0,583062784.0,237340224.0,0.0,,0.0
2009-06-19,3899.6,,,2880.49,17920.93,1990.47,,4313.6,9786.26,1383.34,,2456.86,,,2784.27,2029.25,,7039.73,,588.98,,,8539.73,1827.47,1471.23,921.23,,461.26,3933.8,,,2886.5,18015.11,1993.24,,4326.2,9822.83,1388.75,,2468.88,,,2803.01,2055.22,,7078.07,,588.98,,,8665.26,1837.58,1477.95,927.09,,461.26,3899.0,,,2847.36,17759.86,1922.86,,4206.7,9703.87,1369.76,,2403.97,,,2784.27,2027.67,,6980.03,,573.56,,,8476.02,1817.07,1460.45,915.8,,461.26,3899.6,,,2861.18,17936.33,1951.83,,4251.1,9757.85,1386.52,,2403.97,,,2798.24,2045.44,,7059.8,,573.56,,,8556.96,1824.99,1465.88,919.96,,461.26,1363605504.0,,,15302299648.0,0.0,7394077696.0,,350067008.0,0.0,471006016.0,,55640392.0,,,49769912.0,23476660.0,,0.0,,2880857088.0,,,0.0,1127072896.0,452284320.0,0.0,,0.0
2009-06-22,3918.2,,,2896.3,18059.55,1975.03,,4235.25,9826.27,1399.71,,2447.2,,,2794.91,2032.52,,7057.26,,582.29,,,8339.01,1766.19,1426.61,893.04,,444.96,3931.2,,,2923.24,18398.92,2011.7,,4352.25,9887.13,1399.92,,2493.85,,,2809.34,2040.0,,7133.53,,592.44,,,8538.52,1810.58,1459.1,918.13,,444.96,3897.6,,,2884.13,17906.39,1965.39,,4221.9,9763.37,1379.75,,2440.49,,,2784.27,2029.25,,7043.05,,581.31,,,8306.66,1765.85,1423.81,893.04,,444.96,3908.9,,,2900.57,17906.39,1990.68,,4314.2,9788.07,1381.85,,2456.86,,,2784.27,2029.25,,7080.65,,591.32,,,8538.52,1809.53,1455.78,918.13,,444.96,1035176320.0,,,14697199616.0,0.0,8412366336.0,,270808992.0,0.0,410177984.0,,18876224.0,,,31401946.0,8935754.0,,0.0,,2412232960.0,,,0.0,687361280.0,300494688.0,0.0,,0.0
2009-06-23,3796.9,,,2892.7,17538.37,1914.38,,4247.0,9549.61,1360.54,,2439.71,,,2762.01,2010.84,,7023.48,,569.85,,,8322.91,1764.92,1424.46,895.1,,425.85,3887.8,,,2941.05,17682.87,1973.99,,4267.45,9712.09,1374.44,,2450.21,,,2794.91,2032.52,,7085.2,,569.85,,,8413.22,1777.58,1432.92,898.69,,425.85,3791.5,,,2841.9,17375.96,1888.82,,4143.25,9511.45,1354.98,,2409.06,,,2757.05,2005.04,,6996.77,,561.05,,,8239.17,1753.78,1413.54,888.86,,425.85,3887.8,,,2853.49,17577.73,1973.99,,4223.3,9695.76,1369.87,,2447.2,,,2794.91,2032.52,,7079.82,,564.67,,,8340.44,1771.42,1427.68,893.46,,425.85,1167408896.0,,,14446499840.0,0.0,6863203328.0,,339990016.0,0.0,509169984.0,,14520801.0,,,24555364.0,9399814.0,,0.0,,2718620928.0,,,0.0,627384064.0,268360464.0,0.0,,0.0
2009-06-24,3807.0,,,2922.3,17892.15,1995.67,,4292.95,9590.32,1363.79,,2439.94,,,2739.81,2001.06,,7025.89,,581.43,,,8299.86,1792.34,1447.06,900.94,,443.0,3811.9,,,2923.47,17912.07,1995.67,,4307.0,9624.41,1370.0,,2454.88,,,2762.01,2012.01,,7049.89,,582.94,,,8456.83,1807.08,1458.23,910.85,,443.0,3767.9,,,2880.28,17484.06,1913.96,,4218.25,9534.24,1350.31,,2435.93,,,2736.29,1997.86,,6988.65,,568.79,,,8246.2,1780.25,1435.28,896.31,,443.0,3802.2,,,2889.05,17583.35,1913.96,,4247.3,9596.78,1366.01,,2439.71,,,2762.01,2010.84,,7025.05,,569.43,,,8323.51,1780.88,1436.59,896.31,,443.0,1085703040.0,,,14057400320.0,0.0,7077870080.0,,311199008.0,0.0,436479008.0,,19740780.0,,,24066348.0,5405601.0,,0.0,,2466992128.0,,,0.0,597733440.0,267365568.0,0.0,,0.0
2009-06-25,3856.0,,,2925.05,18275.03,2044.17,,4241.85,9796.08,1392.73,,2419.01,,,2770.66,2011.55,,7128.83,,590.6,,,8472.4,1829.54,1475.82,920.26,,442.65,3857.5,,,2946.9,18340.91,2045.67,,4337.95,9871.14,1402.35,,2446.78,,,2770.66,2011.96,,7141.46,,595.35,,,8512.6,1829.67,1477.97,921.42,,442.65,3812.0,,,2909.09,18069.37,1996.09,,4221.15,9619.02,1366.78,,2419.01,,,2739.81,1996.3,,7020.07,,583.6,,,8236.07,1779.18,1434.97,896.27,,442.65,3814.7,,,2926.62,18140.16,1996.09,,4293.85,9628.18,1366.78,,2439.94,,,2739.81,2001.06,,7027.15,,583.72,,,8299.25,1783.19,1438.75,899.45,,442.65,1026472128.0,,,11961299968.0,0.0,7586198528.0,,407988000.0,0.0,449174016.0,,31727454.0,,,28497652.0,6518668.0,,0.0,,3077767936.0,,,0.0,646347008.0,276021088.0,0.0,,0.0
2009-06-26,3903.8,,,2928.21,18600.26,2040.19,,4375.5,9877.39,1394.53,,2452.01,,,2770.62,2027.6,,7163.04,,595.8,,,8438.39,1838.22,1480.2,918.9,,450.23,3915.6,,,2937.61,18688.11,2066.32,,4383.75,9893.0,1404.01,,2469.08,,,2788.04,2027.99,,7217.97,,602.57,,,8509.73,1840.98,1483.57,922.0,,450.23,3863.6,,,2910.34,18360.71,2026.74,,4243.95,9793.95,1388.38,,2419.01,,,2759.41,2011.55,,7156.27,,594.46,,,8364.17,1816.84,1466.24,913.03,,450.23,3863.6,,,2930.5,18408.37,2044.38,,4243.95,9852.92,1401.57,,2419.01,,,2770.66,2011.55,,7202.74,,598.26,,,8468.54,1819.16,1467.38,918.84,,450.23,1140128512.0,,,10956099584.0,0.0,3748514048.0,,284569984.0,0.0,425873984.0,,40299968.0,,,34145272.0,9828436.0,,0.0,,3165754880.0,,,0.0,1853688576.0,344738496.0,0.0,,0.0
2009-06-29,3886.9,,,2975.31,18528.51,2033.72,,4390.95,9783.47,1388.45,,2439.87,,,2775.12,2016.83,,7206.17,,601.6,,,8529.38,1844.06,1483.83,927.23,,447.22,3926.7,,,2976.92,18687.36,2049.85,,4439.95,9943.83,1408.94,,2466.81,,,2785.08,2031.85,,7237.93,,603.26,,,8569.59,1854.09,1493.57,927.99,,447.22,3882.6,,,2918.39,18451.76,2021.36,,4350.9,9748.73,1386.03,,2437.29,,,2765.84,2016.83,,7174.65,,594.34,,,8406.57,1825.03,1468.98,916.18,,447.22,3899.4,,,2930.31,18561.11,2040.46,,4375.4,9866.28,1399.64,,2452.01,,,2770.62,2027.6,,7182.2,,594.39,,,8440.13,1842.09,1483.66,919.86,,447.22,890301696.0,,,12854400000.0,0.0,2744732928.0,,293320992.0,0.0,426318016.0,,18478312.0,,,31635218.0,7765541.0,,0.0,,3776967936.0,,,0.0,599121280.0,232386144.0,0.0,,0.0
2009-06-30,3954.9,,,2959.36,18378.73,2026.78,,4291.1,9958.44,1390.07,,2432.15,,,2796.11,2012.22,,7162.18,,597.48,,,8447.0,1835.04,1477.25,919.32,,432.87,3955.5,,,2997.27,18883.24,2060.72,,4426.75,10000.3,1409.1,,2446.14,,,2796.35,2026.52,,7246.37,,610.94,,,8584.17,1854.69,1493.37,930.01,,432.87,3899.9,,,2953.36,18364.81,2020.69,,4267.35,9894.95,1385.76,,2430.92,,,2770.03,2011.55,,7156.15,,595.98,,,8369.99,1824.95,1468.11,912.86,,432.87,3900.0,,,2990.12,18883.24,2034.98,,4391.5,9896.56,1402.3,,2439.87,,,2775.12,2016.83,,7216.85,,610.21,,,8528.93,1845.47,1484.82,927.15,,432.87,1288090880.0,,,12581399552.0,0.0,3823817472.0,,336647008.0,0.0,473132000.0,,20031342.0,,,50518420.0,18306696.0,,0.0,,2911220992.0,,,0.0,640395968.0,278324352.0,0.0,,0.0
2009-07-01,3874.0,,,3008.15,18278.39,2059.88,,4340.9,9939.93,1411.66,,2418.73,,,2780.37,2010.67,,7270.72,,591.95,,,8504.06,1845.72,1481.34,923.33,,414.45,3939.5,,,3009.71,18832.1,2059.89,,4362.3,10086.18,1414.79,,2436.7,,,2796.11,2017.08,,7292.66,,606.695,,,8610.32,1861.62,1497.71,931.92,,414.45,3859.3,,,2947.69,18208.955,2023.85,,4249.7,9874.0,1381.09,,2418.55,,,2777.01,2008.2,,7174.47,,589.28,,,8447.0,1843.79,1479.67,920.82,,414.45,3939.5,,,2950.17,18832.1,2026.88,,4292.3,9889.34,1386.33,,2432.15,,,2796.11,2012.22,,7174.47,,605.48,,,8447.53,1846.12,1486.5,920.82,,414.45,976592896.0,,,13825000448.0,0.0,3860402944.0,,289983008.0,0.0,505528000.0,,16007252.0,,,23312900.0,6778252.0,,0.0,,2724123520.0,,,0.0,574667776.0,248052944.0,0.0,,0.0
2009-07-02,3877.3,,,3060.25,18178.05,2065.75,,4348.85,9876.15,1411.48,,2408.91,,,2768.18,2011.55,,7498.34,,586.42,,,8280.74,1796.52,1446.28,896.42,,423.32,3910.2,,,3062.56,18780.96,2085.45,,4383.65,9993.77,1419.15,,2425.58,,,2806.5,2024.8,,7505.28,,602.45,,,8503.0,1823.91,1465.18,921.24,,423.32,3872.8,,,3015.08,18053.1,2056.76,,4288.75,9869.54,1403.18,,2407.92,,,2767.55,2009.62,,7296.5,,582.58,,,8260.41,1795.95,1443.75,896.42,,423.32,3887.7,,,3015.08,18780.96,2060.09,,4373.5,9993.77,1419.15,,2418.73,,,2780.37,2010.67,,7296.5,,600.75,,,8503.0,1823.69,1464.66,921.24,,423.32,1082471936.0,,,16195999744.0,0.0,4617828352.0,,259079008.0,0.0,464119008.0,,9522425.0,,,34410328.0,7317908.0,,0.0,,2537026048.0,,,0.0,565141952.0,257380672.0,0.0,,0.0
2009-07-03,3828.2,,,3088.37,18203.4,2075.3,,4424.25,9816.07,1420.04,,2399.89,,,2761.51,2004.05,,7471.28,,583.48,,,8291.7725,1794.24,1444.9625,896.995,,426.82,3859.2,,,3088.86,18234.24,2078.05,,4434.45,9816.07,1420.04,,2415.12,,,2769.12,2014.42,,7573.04,,586.03,,,8468.255000000001,1816.2875000000001,1459.96,915.61,,426.82,3804.1,,,3029.55,17894.81,2039.08,,4298.95,9691.16,1389.39,,2386.5,,,2750.56,2002.14,,7452.86,,579.22,,,8234.43,1789.49,1438.965,893.905,,426.82,3859.2,,,3035.81,17961.18,2065.55,,4347.3,9751.69,1389.93,,2408.91,,,2768.18,2011.55,,7505.74,,579.22,,,8447.075,1813.6425000000002,1457.345,914.4975,,426.82,853618176.0,,,15946800128.0,0.0,3024339456.0,,224680000.0,0.0,398643008.0,,8385958.0,,,34904216.0,11190242.0,,0.0,,1541816064.0,,,0.0,572474304.0,254906328.0,0.0,,0.0
2009-07-06,3783.7,,,3124.67,17979.41,2035.01,,4165.7,9680.87,1428.94,,2394.0550000000003,,,2742.97,1999.55,,7538.49,,578.914,,,8324.87,1787.4,1441.01,898.72,,445.47,3821.4,,,3128.31,18258.26,2074.88,,4479.8,9771.76,1434.31,,2410.575,,,2763.89,2007.73,,7558.42,,580.048,,,8364.02,1793.42,1444.3,898.72,,445.47,3767.8,,,3090.1,17897.68,2023.97,,4133.7,9650.75,1416.2,,2390.265,,,2741.92,1996.96,,7477.23,,572.158,,,8156.49,1770.11,1424.61,886.36,,445.47,3821.0,,,3091.48,18020.1,2074.88,,4429.6,9738.49,1419.17,,2402.145,,,2761.51,2004.05,,7495.81,,573.928,,,8279.3,1783.5,1435.4,894.27,,445.47,724742272.0,,,18323699712.0,0.0,2897039872.0,,365737984.0,0.0,384595008.0,,5594199.25,,,19106064.0,5036495.0,,0.0,,1622636620.8,,,0.0,594471360.0,247483296.0,0.0,,0.0
2009-07-07,3766.9,,,3089.45,17862.27,2083.25,,4202.15,9647.79,1434.2,,2392.11,,,2746.24,2006.28,,7549.37,,577.392,,,8163.6,1746.17,1404.78,881.03,,439.83,3786.7,,,3130.07,18159.99,2083.25,,4231.8,9734.43,1439.57,,2409.06,,,2748.26,2006.28,,7661.9,,578.054,,,8355.48,1788.97,1443.06,898.6,,439.83,3761.7,,,3077.48,17821.71,2034.88,,4155.5,9619.68,1426.95,,2391.52,,,2741.53,1992.82,,7532.93,,569.8040000000001,,,8138.51,1745.38,1403.6,879.93,,439.83,3776.8,,,3118.27,17943.49,2034.88,,4166.0,9713.62,1434.47,,2399.89,,,2742.97,1999.55,,7539.47,,572.164,,,8324.95,1787.44,1440.83,898.6,,439.83,796322176.0,,,17877600256.0,0.0,4886637056.0,,290916000.0,0.0,456758016.0,,4663613.0,,,23946378.0,6638066.0,,0.0,,1649576806.4,,,0.0,604917248.0,280838848.0,0.0,,0.0
2009-07-08,3767.9,,,3080.77,17721.07,2083.6099999999997,,4078.9,9420.75,1431.02,,2376.22,,,2750.6,1993.8,,7476.11,,575.87,,,8178.41,1747.17,1411.53,879.56,,439.97,3767.9,,,3097.96,17819.31,2100.0550000000003,,4201.85,9557.39,1431.02,,2407.2,,,2750.6,2006.28,,7550.04,,576.06,,,8259.05,1757.67,1417.35,886.8,,439.97,3709.2,,,3011.21,17493.62,2047.68,,4061.1,9407.98,1412.68,,2370.99,,,2723.77,1985.97,,7446.12,,567.45,,,8057.94,1727.05,1394.87,869.32,,439.97,3750.3,,,3057.46,17652.98,2059.165,,4201.85,9548.81,1424.92,,2392.28,,,2746.24,2006.28,,7550.04,,570.4,,,8157.02,1756.0,1412.54,881.9,,439.97,1130147712.0,,,15548900352.0,0.0,5999828992.0,,339577984.0,0.0,435416992.0,,7627231.0,,,37383008.0,7040138.0,,0.0,,1676516992.0,,,0.0,760925760.0,343082560.0,0.0,,0.0
2009-07-09,3763.3,,,3123.03,17790.59,2083.97,,4080.95,9291.06,1430.89,,2348.26,,,2741.68,1994.36,,7430.01,,581.99,,,8183.17,1752.55,1414.98,882.68,,440.92,3769.9,,,3123.51,17836.95,2116.86,,4114.9,9384.24,1443.81,,2380.19,,,2750.6,1997.53,,7522.17,,581.99,,,8273.48,1763.63,1423.44,887.86,,440.92,3742.0,,,3064.21,17509.28,2060.48,,4039.85,9291.06,1426.41,,2340.67,,,2727.89,1984.7,,7428.06,,573.1,,,8117.27,1747.44,1409.13,878.45,,440.92,3766.0,,,3073.52,17793.61,2083.45,,4078.75,9342.33,1428.74,,2376.22,,,2750.6,1993.8,,7476.68,,575.31,,,8179.01,1756.97,1417.0,881.28,,440.92,917534336.0,,,16728800256.0,0.0,7113020928.0,,406360000.0,0.0,437278016.0,,10007493.0,,,32609108.0,11220463.0,,0.0,,2667630080.0,,,0.0,579688640.0,258698816.0,0.0,,0.0
2009-07-10,3794.1,,,3113.93,17708.42,2063.09,,4003.9,9287.28,1428.62,,2363.09,,,2738.28,1996.6,,7502.66,,566.03,,,8146.52,1756.03,1419.84,879.13,,435.1,3796.7,,,3140.04,17851.22,2090.58,,4129.95,9370.15,1436.5,,2376.3,,,2754.21,2002.59,,7517.43,,579.56,,,8216.65,1764.11,1427.9,883.57,,435.1,3763.3,,,3099.99,17645.55,2058.32,,3976.8,9265.24,1415.99,,2346.61,,,2732.73,1994.36,,7438.95,,566.03,,,8057.57,1738.26,1405.58,872.81,,435.1,3763.4,,,3124.79,17800.05,2084.81,,4081.4,9338.76,1435.52,,2348.26,,,2741.68,1994.36,,7438.95,,579.52,,,8182.49,1744.61,1409.55,880.03,,435.1,737942592.0,,,16116200448.0,0.0,4133111552.0,,303000992.0,0.0,456472992.0,,5321773.0,,,18970260.0,6940060.0,,0.0,,2562910976.0,,,0.0,518842560.0,249223216.0,0.0,,0.0
2009-07-13,3737.5,,,3080.56,17254.63,2020.14,,3974.05,9050.33,1378.12,,2368.87,,,2736.89,2001.94,,7684.65,,562.55,,,8331.68,1793.21,1447.7,901.05,,425.52,3792.5,,,3112.88,17612.45,2063.95,,4003.4,9343.86,1426.31,,2395.34,,,2743.68,2002.98,,7716.41,,564.63,,,8348.08,1793.21,1447.7,901.05,,425.52,3735.6,,,3076.3,17185.96,1992.38,,3918.75,9050.33,1378.12,,2362.5,,,2734.42,1996.6,,7529.83,,556.11,,,8106.16,1736.95,1402.19,875.32,,425.52,3790.3,,,3098.96,17612.45,2062.68,,4003.4,9242.13,1426.31,,2363.09,,,2738.28,1996.6,,7529.83,,560.77,,,8146.82,1761.03,1423.2,879.57,,425.52,752608384.0,,,15660999680.0,0.0,3753744384.0,,273187008.0,0.0,446681984.0,,8286084.0,,,19676628.0,3623897.0,,0.0,,2944049920.0,,,0.0,619328768.0,288973632.0,0.0,,0.0
2009-07-14,3867.1,,,3145.16,17885.73,2056.58,,4111.4,9261.81,1385.56,,2369.11,,,2748.5,1996.45,,7631.66,,577.75,,,8359.49,1799.73,1452.84,905.84,,419.24,3867.1,,,3147.59,17896.36,2059.84,,4128.9,9284.38,1402.0,,2375.28,,,2749.65,2008.67,,7735.31,,579.22,,,8407.48,1800.73,1455.0,905.84,,419.24,3758.2,,,3088.58,17581.43,2020.64,,3974.1,9166.63,1377.6,,2366.61,,,2736.89,1994.53,,7605.27,,569.29,,,8255.27,1782.85,1439.57,896.5,,419.24,3758.2,,,3088.58,17631.67,2020.64,,3974.1,9173.14,1400.53,,2368.87,,,2736.89,2001.94,,7706.29,,570.0,,,8331.37,1790.7,1444.59,900.77,,419.24,808951040.0,,,16168800256.0,0.0,3942074880.0,,242076992.0,0.0,426814016.0,,5046477.0,,,23384440.0,8104058.0,,0.0,,2303331072.0,,,0.0,583382528.0,278956864.0,0.0,,0.0
2009-07-15,3924.5,,,3188.55,18258.66,2123.28,,4233.5,9269.25,1420.86,,2373.04,,,2764.08,2006.56,,7686.15,,587.86,,,8616.21,1862.9,1500.98,932.68,,430.03,3930.2,,,3188.91,18289.0,2123.46,,4249.55,9333.64,1422.41,,2377.58,,,2764.08,2006.56,,7745.21,,588.56,,,8643.04,1863.29,1501.41,933.95,,430.03,3870.6,,,3156.62,18030.1,2056.99,,4118.75,9250.73,1402.28,,2364.76,,,2743.24,1991.54,,7640.89,,579.71,,,8363.95,1824.31,1470.09,910.15,,430.03,3870.8,,,3156.62,18042.59,2056.99,,4120.8,9307.45,1402.76,,2369.11,,,2748.5,1996.45,,7660.58,,581.68,,,8363.95,1827.61,1473.59,910.15,,430.03,955024192.0,,,19591100416.0,0.0,4934566400.0,,254612000.0,0.0,398395008.0,,12091344.0,,,27390604.0,5658722.0,,0.0,,2935249920.0,,,0.0,788233600.0,389747168.0,0.0,,0.0
2009-07-16,3995.6,,,3183.74,18361.87,2117.95,,4231.4,9344.16,1432.22,,2370.55,,,2801.51,2017.57,,7715.42,,582.74,,,8711.82,1885.03,1518.87,940.74,,434.87,4022.3,,,3221.07,18700.6,2154.88,,4305.0,9489.67,1442.1,,2383.5,,,2802.9,2022.08,,7785.73,,597.92,,,8750.28,1887.89,1521.67,943.96,,434.87,3943.7,,,3175.96,18303.58,2112.93,,4205.5,9317.11,1426.51,,2369.62,,,2764.08,2006.56,,7665.33,,582.74,,,8543.97,1854.7,1494.57,927.45,,434.87,3945.2,,,3209.78,18688.87,2123.79,,4223.5,9393.98,1438.02,,2373.04,,,2764.08,2006.56,,7715.11,,597.15,,,8612.66,1856.05,1495.4,930.17,,434.87,1132194688.0,,,19122999296.0,0.0,5139871744.0,,292288000.0,0.0,423961984.0,,10616751.0,,,35552344.0,8406898.0,,0.0,,4006064128.0,,,0.0,657842048.0,312901856.0,0.0,,0.0
2009-07-17,4000.8,,,3189.74,18805.66,2106.35,,4374.95,9395.32,1440.1,,2395.02,,,2808.22,2024.92,,7764.01,,596.11,,,8743.94,1886.61,1527.26,940.38,,431.31,4026.7,,,3197.23,18855.86,2126.51,,4390.4,9420.61,1445.6,,2403.93,,,2810.59,2025.46,,7813.04,,597.54,,,8797.97,1887.34,1527.26,941.89,,431.31,3989.4,,,3158.57,18457.42,2060.62,,4230.15,9360.59,1432.8,,2370.55,,,2794.53,2014.3,,7744.21,,584.55,,,8638.81,1873.81,1511.61,934.65,,431.31,4002.0,,,3181.06,18551.91,2117.12,,4231.45,9413.86,1443.49,,2370.55,,,2801.51,2017.57,,7755.0,,587.91,,,8711.89,1880.31,1516.77,940.56,,431.31,854268160.0,,,16469099520.0,0.0,4348483072.0,,250232992.0,0.0,403676992.0,,11923765.0,,,36395576.0,18209928.0,,0.0,,3437886976.0,,,0.0,630406144.0,304059968.0,0.0,,0.0
2009-07-20,4050.3,,,3266.92,19502.37,2136.5,,4502.25,9587.845000000001,1478.51,,2422.92,,,2820.91,2029.95,,7710.64,,613.67,,,8848.15,1909.29,1544.0,951.13,,415.43,4066.9,,,3269.18,19506.42,2149.745,,4510.3,9594.1675,1480.49,,2428.89,,,2820.91,2033.78,,7807.09,,613.67,,,8884.43,1909.89,1545.02,951.62,,415.43,4006.8,,,3192.9,18960.54,2095.4575,,4377.9,9471.8375,1447.11,,2395.02,,,2808.22,2024.92,,7694.63,,602.6,,,8717.26,1890.0,1529.45,940.99,,415.43,4006.8,,,3203.89,19005.19,2109.5825,,4377.9,9487.855,1447.85,,2395.02,,,2808.22,2024.92,,7780.32,,603.78,,,8746.05,1896.99,1534.39,942.07,,415.43,836824384.0,,,19887099904.0,0.0,4159282048.0,,280308992.0,0.0,505043008.0,,10719867.0,,,20772944.0,6442724.0,,0.0,,3533392896.0,,,0.0,618050112.0,263527248.0,0.0,,0.0
2009-07-21,4050.7,,,3213.21,19501.73,2146.55,,4469.1,9652.02,1488.99,,2473.57,,,2873.19,2046.85,,7782.23,,609.83,,,8915.94,1916.2,1553.01,954.58,,419.42,4083.6,,,3279.59,19601.86,2157.49,,4524.0,9652.02,1496.87,,2485.71,,,2873.19,2048.83,,7789.67,,618.22,,,8991.07,1917.46,1553.01,956.53,,419.42,4043.7,,,3207.5,19295.23,2107.07,,4436.6,9508.92,1480.64,,2422.92,,,2820.91,2029.53,,7683.65,,609.83,,,8780.82,1892.17,1530.8,943.22,,419.42,4060.0,,,3275.67,19601.86,2107.07,,4501.5,9512.52,1489.45,,2422.92,,,2820.91,2029.95,,7712.83,,611.06,,,8848.15,1917.39,1548.9,951.97,,419.42,935061824.0,,,19756599296.0,0.0,4096215040.0,,311984000.0,0.0,514660000.0,,36801164.0,,,37247752.0,11190636.0,,0.0,,3283385088.0,,,0.0,650098944.0,295085024.0,0.0,,0.0
2009-07-22,4068.5,,,3296.61,19248.17,2125.61,,4398.9,9723.16,1494.04,,2485.28,,,2900.44,2070.07,,7802.81,,598.22,,,8881.26,1926.38,1565.0,954.07,,424.15,4074.6,,,3301.43,19641.75,2156.41,,4557.95,9750.63,1496.49,,2505.18,,,2905.0,2070.07,,7872.0,,618.96,,,8993.48,1934.61,1572.48,959.83,,424.15,4046.2,,,3207.26,19224.05,2119.51,,4380.45,9608.77,1485.04,,2473.57,,,2873.19,2046.85,,7779.21,,597.64,,,8802.13,1907.25,1551.16,947.75,,424.15,4055.1,,,3207.99,19560.42,2146.86,,4469.3,9642.79,1492.37,,2473.57,,,2873.19,2046.85,,7801.47,,613.68,,,8912.39,1908.83,1552.63,953.4,,424.15,1069128768.0,,,16821300224.0,0.0,6891174912.0,,337796992.0,0.0,506894016.0,,16483391.0,,,40876312.0,15049846.0,,0.0,,4040770048.0,,,0.0,676123776.0,331579680.0,0.0,,0.0
2009-07-23,4064.1,,,3328.49,19817.7,2160.72,,4523.75,9792.94,1496.49,,2480.56,,,2918.63,2080.89,,7863.86,,612.19,,,9069.29,1973.6,1601.52,976.29,,438.53,4069.9,,,3331.06,19824.18,2162.75,,4532.4,9861.29,1504.7,,2492.65,,,2920.05,2081.86,,7941.23,,612.19,,,9143.05,1979.34,1605.09,979.42,,438.53,4047.3,,,3289.22,19415.37,2125.72,,4405.95,9703.84,1484.83,,2475.91,,,2897.16,2063.93,,7858.42,,605.03,,,8837.95,1924.77,1561.54,953.27,,438.53,4058.9,,,3301.1,19431.92,2125.72,,4409.7,9712.1,1495.39,,2485.28,,,2900.44,2070.07,,7860.06,,606.48,,,8882.31,1924.96,1561.6,954.07,,438.53,1243727360.0,,,16639800320.0,0.0,3947663616.0,,273052000.0,0.0,642852992.0,,19019036.0,,,39072504.0,11211573.0,,0.0,,2257955072.0,,,0.0,869633792.0,369273600.0,0.0,,0.0
2009-07-24,4089.8,,,3372.6,19982.79,2185.65,,4568.55,9944.55,1502.59,,2491.75,,,2961.17,2120.98,,7783.39,,614.24,,,9093.24,1965.96,1599.06,979.26,,459.03,4122.1,,,3398.05,20063.93,2199.22,,4578.75,9950.04,1510.82,,2501.07,,,2973.76,2123.73,,7897.15,,618.36,,,9144.48,1966.26,1600.03,979.79,,459.03,4081.3,,,3306.91,19715.15,2161.13,,4504.85,9863.87,1496.89,,2480.04,,,2918.63,2080.89,,7731.47,,610.27,,,8955.77,1937.64,1576.51,965.95,,459.03,4081.3,,,3343.76,20063.93,2161.13,,4524.8,9909.4,1508.32,,2480.56,,,2918.63,2080.89,,7868.8,,616.93,,,9066.11,1943.23,1579.25,972.16,,459.03,1233547904.0,,,18973900800.0,0.0,3956044032.0,,351256000.0,0.0,533012000.0,,31913334.0,,,56055884.0,24200448.0,,0.0,,2731982080.0,,,0.0,644284032.0,291874816.0,0.0,,0.0
